amount,description,date,category_id,category_name
-801.087106582761,Walmart - toys,2024-06-06,3,Shopping
3885.9227590568585,Refund - Restaurant - Online,2023-10-15,8,Income
-2138,Phone bill - Verizon,2024-02-01,5,Bills & Utilities
-71.05124224017347,Gas at Shell,2024-10-25,2,Transportation
-762.6019220579672,Eye exam,2024-12-09,6,Healthcare
-305.3827300911336,Target - toys,2024-11-30,3,Shopping
-75.26204744396011,Parking at mall,2023-10-09,2,Transportation
-58.49,Postmates delivery,2025-02-20,1,Food & Dining
-741.353668172552,Amazon purchase - clothing,2024-05-26,3,Shopping
-1048,Water bill - February,2023-12-31,5,Bills & Utilities
-47.309,Gas at Exxon,2024-06-07,2,Transportation
-60.134049511634956,Amazon purchase - electronics,2025-02-01,3,Shopping
-70.91870322800514,Video game - Call of Duty,2025-08-05,4,Entertainment
-492,Electric bill - March,2024-12-01,5,Bills & Utilities
-26.767867781008317,Uber ride to downtown,2025-04-09,2,Transportation
-586.99,Walmart - home goods 40,2025-08-09,3,Shopping
-29.95,Snacks at 7-Eleven,2025-06-21,1,Food & Dining
-1090.4882008598056,Flight tickets - American,2023-10-14,7,Travel
-1467,Insurance payment - auto,2025-09-21,5,Bills & Utilities
-20.49,Snacks at BP,2024-10-13,1,Food & Dining
-558.99,Online order from Amazon,2024-02-01,3,Shopping
-64.95,Breakfast at Morning Brew,2024-01-15,1,Food & Dining
6749.9258386849,Freelance payment - Client A,2023-12-01,8,Income
-67.5,Snacks at 7-Eleven,2025-07-09,1,Food & Dining
-71.95,Breakfast at Corner Cafe,2025-09-05,1,Food & Dining
-59.65183128583792,Uber ride to downtown,2024-12-20,2,Transportation
-388.99,Target - home goods,2023-10-25,3,Shopping
-397.4771791995311,Walmart - toys,2025-07-26,3,Shopping
6256.662768254313,Salary deposit - Local Business - Refund,2024-09-30,8,Income
-13.49,Snacks at BP,2024-07-07,1,Food & Dining
-347.99,Walmart - home goods,2024-05-03,3,Shopping
-111.28538744954825,Video game - Minecraft,2025-03-26,4,Entertainment
-763.99,Target - books,2024-01-08,3,Shopping
-2241,Electric bill - January,2025-02-19,5,Bills & Utilities
-281.594457650915,Spotify Premium,2025-05-02,4,Entertainment
-65.5,Takeout from McDonald's,2024-03-30,1,Food & Dining
-21.49,Breakfast at Morning Brew,2025-04-24,1,Food & Dining
-15.96274610039375,Parking at downtown,2025-06-17,2,Transportation
-68.95,Breakfast at Coffee Bean,2025-09-05,1,Food & Dining
-217.99,Online order from Home Depot,2023-11-19,3,Shopping
-293,Phone bill - T-Mobile,2024-02-03,5,Bills & Utilities
-49.22171121298515,Toll road payment,2025-06-05,2,Transportation
-314.99,Target - toys,2024-07-16,3,Shopping
-71.45763181341084,Gas at BP - App,2024-06-23,2,Transportation
-678.845904976714,Target - home goods,2023-10-25,3,Shopping
-73.95,Grubhub delivery,2024-07-05,1,Food & Dining
-48.0,Grubhub delivery,2024-06-23,1,Food & Dining
-71.88187765403104,Uber ride to mall,2024-04-12,2,Transportation
-30.0,Postmates delivery,2024-03-12,1,Food & Dining
3126.2994504999,Refund - Target,2025-07-31,8,Income
-260.97085446493816,Doctor visit - general - Inc,2025-07-17,6,Healthcare
-13.90587831259624,Toll road payment,2024-12-15,2,Transportation
-186.47904156074833,Online order from Home Depot,2025-01-22,3,Shopping
810.3909827068851,Investment dividend,2025-03-20,8,Income
-1417.6779621151356,Rental car - Avis - App,2025-05-12,7,Travel
-879.99,Online order from Home Depot,2025-09-04,3,Shopping
8181.309972958928,Refund - Restaurant,2024-04-01,8,Income
-651.8671685318812,Best Buy - toys,2025-08-15,3,Shopping
-7.95,DoorDash delivery - Online,2025-03-11,1,Food & Dining
-2311,Internet service - Spectrum,2025-07-23,5,Bills & Utilities
-47.30910121176084,Movie tickets at Alamo Drafthouse - Location 26,2025-05-31,4,Entertainment
-551.8553110140558,Online order from Target,2024-02-07,3,Shopping
-40.49,Breakfast at Corner Cafe,2025-06-03,1,Food & Dining
-538,Phone bill - Sprint,2025-09-19,5,Bills & Utilities
-27.901491915769594,Uber ride to hospital,2024-11-22,2,Transportation
-80.5,Breakfast at Corner Cafe,2023-11-18,1,Food & Dining
-814.99,Online order from Best Buy,2025-08-30,3,Shopping
-1804,Internet service - AT&T,2024-12-15,5,Bills & Utilities
-31.60040281506016,Parking at airport,2025-02-06,2,Transportation
-80.021136087313,Metro card reload - App,2024-01-09,2,Transportation
-18.5528640672064,Gas at Chevron,2025-07-16,2,Transportation
-285.101708096779,Movie tickets at Cinemark,2025-01-29,4,Entertainment
-46.0,Coffee at Local Coffee Co.,2024-08-02,1,Food & Dining
-389.92808762168426,Emergency fund transfer - Payment 81,2025-04-18,9,Savings
-27.5,Breakfast at Corner Cafe,2025-02-02,1,Food & Dining
-32.49,Snacks at Shell,2025-01-27,1,Food & Dining
-22.99,Grocery shopping at Costco,2025-09-19,1,Food & Dining
-44.49,Coffee at Starbucks,2025-06-29,1,Food & Dining
-64,Internet service - Spectrum - Location 34,2024-07-27,5,Bills & Utilities
-52.669085099815874,Gas at Exxon,2025-05-13,2,Transportation
-917,Phone bill - AT&T,2025-09-17,5,Bills & Utilities
-574.7591469243855,Best Buy - toys,2025-01-02,3,Shopping
-566.5528398358483,Pharmacy - pain relief,2023-12-06,6,Healthcare
-532.99,Amazon purchase - home goods,2025-09-20,3,Shopping
-30.969402076830445,Toll road payment,2024-01-08,2,Transportation
-1168,Phone bill - Verizon,2024-12-07,5,Bills & Utilities
-63.36692041755103,Toll road payment,2025-08-22,2,Transportation
-443,Phone bill - AT&T,2024-09-22,5,Bills & Utilities
-519.99,Target - toys,2023-10-20,3,Shopping
-136.1170854275457,Online order from Walmart - Credit,2024-03-21,3,Shopping
-727.99,Target - electronics - -727.99,2025-09-14,3,Shopping
-36.95,Snacks at Circle K,2025-05-18,1,Food & Dining
-25.0,Coffee at Local Coffee Co.,2023-10-25,1,Food & Dining
-8.703828805934576,Parking at airport,2024-10-10,2,Transportation
-178.1090533811416,Video game - FIFA - Mobile,2024-05-18,4,Entertainment
-79.99,Postmates delivery,2024-01-14,1,Food & Dining
-5.56960989631416,Metro card reload - Adjustment,2025-07-30,2,Transportation
-1377,Insurance payment - health,2025-09-19,5,Bills & Utilities
-598,Insurance payment - life - App,2025-09-20,5,Bills & Utilities
-180.50671650372283,Pharmacy - prescription,2023-11-08,6,Healthcare
-73.5,Takeout from Pizza Hut - -73.5,2024-04-12,1,Food & Dining
-124.18535888900742,Eye exam,2024-10-09,6,Healthcare
-700.1428127233482,Online order from Amazon,2025-01-15,3,Shopping
-53.49,Coffee at Caribou Coffee,2025-05-02,1,Food & Dining
-1543,Electric bill - January,2024-06-23,5,Bills & Utilities
-83.0,DoorDash delivery,2025-09-13,1,Food & Dining
-54.95,Takeout from Domino's,2025-08-16,1,Food & Dining
-61.49,Takeout from Panera,2025-01-03,10,Miscellaneous
-72.55029242560455,Movie tickets at Regal,2024-12-08,4,Entertainment
2701.5442916455054,Refund - Target,2024-02-15,8,Income
-75.02228561935121,Parking at airport,2025-08-12,2,Transportation
-163.25446031150247,Video game - Minecraft,2025-06-27,4,Entertainment
-202.99,Target - electronics,2025-02-16,3,Shopping
-72.93942029210349,Parking at downtown,2023-12-26,2,Transportation
-51.77338818457254,Spotify Premium,2025-03-01,4,Entertainment
-32.0,Lunch at McDonald's,2025-06-14,1,Food & Dining
-13.05241663841176,Parking at hospital,2024-05-28,2,Transportation
-1018.7414922603065,Rental car - Hertz,2024-07-09,7,Travel
-48.57648348554231,Uber ride to office,2024-11-14,2,Transportation
-69.2442146877,Uber ride to airport,2025-03-07,2,Transportation
-653.7009334971405,Pharmacy - prescription,2023-12-23,6,Healthcare
-231.04500195553257,Spotify Premium,2025-07-27,4,Entertainment
-2.527092679177146,Parking at airport,2023-11-03,2,Transportation
-406.8761276252203,Pharmacy - vitamins,2024-08-23,6,Healthcare
-2222,Phone bill - T-Mobile,2024-08-16,5,Bills & Utilities
-193.01447093244659,Video game - Fortnite,2024-08-05,4,Entertainment
-5.672,Metro card reload,2024-05-27,2,Transportation
6958.690770669692,Refund - Restaurant,2025-06-28,8,Income
-1899,Phone bill - Sprint,2024-06-08,5,Bills & Utilities
-68.49,Takeout from Panera,2024-11-26,1,Food & Dining
-541.3101323335505,Doctor visit - cardiology,2023-10-06,6,Healthcare
-5.99,Breakfast at Corner Cafe,2024-06-05,1,Food & Dining
2716.049539256006,Investment dividend,2024-01-26,8,Income
-4.0,Uber ride to airport,2024-10-30,2,Transportation
-54.24167118471133,Parking at hospital,2025-07-05,2,Transportation
-499.5642829737887,Online order from Target,2024-03-16,3,Shopping
-876.99,Amazon purchase - electronics,2024-01-19,3,Shopping
-232.1094652373753,Movie tickets at Regal,2024-06-05,4,Entertainment
-3159.903025243688,Flight tickets - United - Payment 511,2024-08-10,7,Travel
-81.95,Snacks at Circle K,2024-01-28,1,Food & Dining
-535.99,Target - clothing,2024-11-09,3,Shopping
-72.95,Takeout from Panera,2023-10-01,1,Food & Dining
-40.54531262773988,Uber ride to mall,2024-01-06,2,Transportation
-112.15176948414195,Prescription - prescription,2024-12-22,6,Healthcare
-82.0,Grocery shopping at Walmart,2025-04-16,10,Miscellaneous
-459.99,Best Buy - home goods,2025-02-23,3,Shopping
-296.7094969389748,Pharmacy - vitamins - Tax,2025-05-02,6,Healthcare
-77.0,Coffee at Local Coffee Co.,2024-10-13,1,Food & Dining
-735,Internet service - Verizon,2023-12-03,5,Bills & Utilities
-74.99,Takeout from Domino's,2024-08-15,1,Food & Dining
-84.99,Breakfast at Morning Brew - Purchase 381,2025-01-17,1,Food & Dining
-2500,Electric bill - April,2025-08-25,5,Bills & Utilities
-52.99,Lunch at Taco Bell,2023-10-26,1,Food & Dining
-84.95,Breakfast at Morning Brew - Adjustment,2024-09-03,1,Food & Dining
-49.95,Grocery shopping at Walmart,2024-04-07,1,Food & Dining
2155.104440942776,Bonus payment,2025-04-18,8,Income
-89.23912290527657,Eye exam,2025-02-09,6,Healthcare
-203.7421927877086,Streaming service - Hulu - Credit,2024-03-22,4,Entertainment
-51.26783665911676,Movie tickets at Cinemark,2025-02-27,4,Entertainment
-22.49,Lunch at Subway,2025-04-13,1,Food & Dining
-10.951594240564303,Uber ride to airport,2024-01-17,2,Transportation
-55.99,Snacks at 7-Eleven,2024-03-28,1,Food & Dining
-2.543916282540261,Lyft to airport,2024-04-13,2,Transportation
-55.390341613547456,Lyft to downtown,2024-11-01,2,Transportation
-1899,Insurance payment - life,2024-06-06,5,Bills & Utilities
-401.99,Best Buy - electronics,2025-08-20,3,Shopping
-287.07003770092973,Doctor visit - general,2025-03-16,6,Healthcare
-64.0,Breakfast at Coffee Bean,2024-09-12,1,Food & Dining
-228.06946347351422,Spotify Premium - Store 73,2025-05-09,4,Entertainment
-35.197390807714676,Uber ride to hospital,2025-04-06,2,Transportation
1838.21761695381,Salary deposit - Local Business,2024-08-20,8,Income
-31.99,Coffee at Peet's Coffee,2024-10-20,1,Food & Dining
-566,Insurance payment - auto,2024-10-30,5,Bills & Utilities
-1212.8329915022923,Hotel booking - Los Angeles - Branch 67,2024-12-31,7,Travel
-2040,Phone bill - T-Mobile,2025-09-19,5,Bills & Utilities
-2201,Internet service - Comcast,2023-12-24,5,Bills & Utilities
-602,Phone bill - Verizon,2023-11-19,5,Bills & Utilities
-1354.3350397711663,Hotel booking - Seattle - Payment 211,2023-08-25,7,Travel
-21.99,Takeout from Pizza Hut - Mobile,2024-12-27,1,Food & Dining
-1231,Water bill - May,2025-03-16,5,Bills & Utilities
-240.64144605150233,Prescription - pain relief,2024-09-17,6,Healthcare
-725.99,Amazon purchase - electronics - Tax,2024-03-03,3,Shopping
-19.99,Best Buy - toys,2025-06-20,3,Shopping
-42.99,Coffee at Starbucks,2025-05-27,1,Food & Dining
-31.95,Grocery shopping at Trader Joe's,2023-11-17,1,Food & Dining
-406.7918096913466,Dental cleaning,2025-01-18,6,Healthcare
-230.21667487877102,Best Buy - books,2025-06-20,3,Shopping
-56.0,Uber Eats delivery,2025-06-02,1,Food & Dining
-631.3096240422122,Dental cleaning,2024-03-17,6,Healthcare
-81.99,Snacks at Circle K,2023-11-21,10,Miscellaneous
-1582,Water bill - June,2024-01-05,5,Bills & Utilities
-56.137,Toll road payment,2023-10-24,2,Transportation
-6.0,Dinner at Chipotle,2025-05-05,1,Food & Dining
-32.49,Snacks at BP,2023-12-22,1,Food & Dining
-7.0,Breakfast at Corner Cafe,2024-01-29,1,Food & Dining
-166.1335662343181,Netflix subscription,2023-11-06,4,Entertainment
-20.49,Coffee at Peet's Coffee,2025-08-17,1,Food & Dining
-624.7641136354479,Target - electronics,2025-06-14,3,Shopping
-76.44300339137314,Spotify Premium,2025-08-01,4,Entertainment
-7.0,Grocery shopping at Walmart,2025-07-09,1,Food & Dining
-797.99,Target - toys,2024-11-05,3,Shopping
-26.5,Breakfast at Corner Cafe,2025-02-19,1,Food & Dining
-810.615557938483,Target - toys - Fee,2024-02-09,3,Shopping
-37.167,Uber ride to mall,2023-11-16,2,Transportation
-1276,Phone bill - Verizon - Fee,2024-11-23,5,Bills & Utilities
-9.95,Dinner at Taco Bell,2023-10-19,1,Food & Dining
-9.0,Breakfast at Morning Brew,2024-08-26,1,Food & Dining
-14.0,Uber Eats delivery,2024-11-15,1,Food & Dining
-81.99,Snacks at BP,2024-08-03,1,Food & Dining
-473.99,Target - toys,2024-04-11,3,Shopping
-10.49,Coffee at Local Coffee Co.,2023-10-09,1,Food & Dining
-55.027,Parking at hospital,2025-02-22,2,Transportation
-80.49,Lunch at Domino's,2024-05-17,1,Food & Dining
-32.887,Parking at airport,2024-03-14,2,Transportation
-353.99,Best Buy - home goods,2024-04-30,3,Shopping
-2233,Phone bill - AT&T,2025-09-16,5,Bills & Utilities
-169.33317191313805,Streaming service - Hulu,2025-08-25,4,Entertainment
-266.69720838721713,Movie tickets at Cinemark,2025-07-19,4,Entertainment
2379.4156279069625,Investment dividend,2024-06-11,8,Income
-912,Electric bill - April,2024-02-02,5,Bills & Utilities
-66.99,Best Buy - clothing - Payment 952,2024-12-06,3,Shopping
-68.56961039069112,Uber ride to office,2024-11-29,2,Transportation
-50.0,DoorDash delivery,2024-11-24,1,Food & Dining
-78.18929883228286,Lyft to mall,2023-10-12,2,Transportation
-731.7875433801539,Doctor visit - cardiology,2023-12-16,6,Healthcare
-17.222191583074476,Metro card reload,2024-05-13,2,Transportation
-81.0,Uber Eats delivery,2024-10-20,1,Food & Dining
-553.2307049867699,Best Buy - clothing,2025-03-11,3,Shopping
-449.429363770705,Walmart - toys,2024-07-08,3,Shopping
-61.49,Lunch at Panera,2023-12-28,1,Food & Dining
-35.99,DoorDash delivery,2023-12-02,1,Food & Dining
-12.99,Grubhub delivery,2025-07-10,1,Food & Dining
-78.5,Takeout from McDonald's - Store 56,2024-07-28,1,Food & Dining
-15.001647432563535,Lyft to mall,2023-12-24,2,Transportation
-3421.731381429735,Hotel booking - New York,2024-11-01,7,Travel
-276.2219681455454,Airbnb - Miami,2024-01-21,7,Travel
-22.166598741548952,Target - clothing,2024-08-19,3,Shopping
-3259.6085751005107,Hotel booking - New York,2024-06-18,7,Travel
-224.99,Best Buy - books - App,2025-05-26,3,Shopping
-103.96610318811022,Pharmacy - prescription,2025-02-02,6,Healthcare
-27.24333424315146,Video game - Fortnite,2024-06-17,4,Entertainment
-729.9899783460238,Airbnb - Chicago,2023-06-11,7,Travel
-47.5,Dinner at Taco Bell,2025-02-27,1,Food & Dining
-31.5,Dinner at Subway,2024-11-23,1,Food & Dining
-201,Water bill - June,2025-08-06,5,Bills & Utilities
-25.99,DoorDash delivery,2024-04-16,1,Food & Dining
-244.97014822686225,Best Buy - clothing,2025-05-08,3,Shopping
-76.5,Takeout from Panera,2024-08-10,1,Food & Dining
-164.99,Target - clothing,2025-06-24,3,Shopping
-2237,Internet service - Comcast,2025-09-18,5,Bills & Utilities
-51.37906676328,Gas at Chevron,2024-09-06,2,Transportation
-19.602588375378915,Lyft to mall,2023-11-13,2,Transportation
-34.0,Coffee at Local Coffee Co.,2024-05-01,1,Food & Dining
-1416,Insurance payment - auto,2025-01-04,5,Bills & Utilities
-238.99,Best Buy - clothing - Adjustment,2024-06-24,3,Shopping
-642.99,Online order from Amazon,2024-05-03,3,Shopping
-83.99,DoorDash delivery - Store 73,2025-05-07,1,Food & Dining
-37.95,Snacks at 7-Eleven,2025-08-09,1,Food & Dining
-63.99,Grubhub delivery,2023-11-07,1,Food & Dining
-730.1497138679104,Best Buy - electronics,2024-08-20,3,Shopping
-20.1107468921166,Toll road payment - Store 72,2023-11-08,2,Transportation
-37.012,Toll road payment,2023-11-21,2,Transportation
-2248.84691383331,Airbnb - Chicago,2024-09-13,7,Travel
-18.36142395259938,Uber ride to hospital,2024-10-30,2,Transportation
-46.95,Grocery shopping at Whole Foods,2024-08-02,1,Food & Dining
-31.48887223731594,Parking at downtown,2024-10-17,2,Transportation
-446.99,Target - books,2025-09-03,3,Shopping
-1460,Water bill - January,2025-09-04,5,Bills & Utilities
-14.95,Takeout from Domino's,2025-02-03,1,Food & Dining
-114.66073606349886,Video game - Fortnite,2025-04-28,4,Entertainment
-83.072,Lyft to office,2025-09-08,2,Transportation
7909.527996229834,Refund - Amazon,2025-07-02,8,Income
-609,Phone bill - AT&T - Transaction 113,2025-04-28,5,Bills & Utilities
-16.99,Grocery shopping at Kroger - Payment 588,2025-05-22,1,Food & Dining
-553.9857267719639,Amazon purchase - home goods,2024-02-12,3,Shopping
-865.8880101154791,Walmart - books,2024-03-21,3,Shopping
-25.374819180818857,Gas at Circle K,2023-10-31,2,Transportation
-1752,Water bill - February,2024-02-07,5,Bills & Utilities
-817.8004078862435,Online order from Walmart,2024-06-30,3,Shopping
7002.233321628955,Freelance payment - Client B - Inc,2024-04-23,8,Income
-751.0252121660997,Best Buy - electronics - Tax,2025-04-29,3,Shopping
-3.49,Coffee at Peet's Coffee - Fee,2023-12-05,10,Miscellaneous
-320.76398677373487,Retirement contribution,2024-11-10,9,Savings
-436,Internet service - Comcast,2025-09-16,5,Bills & Utilities
-66.95,Grocery shopping at Kroger,2025-03-04,1,Food & Dining
-106.50490309174207,Video game - Fortnite,2023-11-30,4,Entertainment
-238.99,Online order from Target - Payment 346,2024-06-12,3,Shopping
5031.373207637464,Investment dividend,2025-02-09,8,Income
-51.99,Grocery shopping at Walmart,2024-12-20,1,Food & Dining
-77.95,Dinner at Chipotle,2024-08-04,,
-321.6315425643812,Prescription - prescription,2024-04-10,,
-29.881492346759387,Metro card reload - Corp,2025-03-01,2,Transportation
-251.8050163101522,Video game - Call of Duty,2024-03-29,4,Entertainment
-1393,Water bill - April,2025-06-03,5,Bills & Utilities
455.20780567642004,Refund - Amazon,2025-02-08,8,Income
-47.99,Takeout from Taco Bell,2024-06-16,1,Food & Dining
-752.6436993688621,Dental cleaning,2024-09-16,6,Healthcare
-19.957277364113747,Streaming service - Disney+,2024-11-21,4,Entertainment
-271.3063631179812,Netflix subscription,2024-01-31,4,Entertainment
-157.99,Target - clothing,2024-11-06,3,Shopping
-39.027,Metro card reload,2024-05-20,2,Transportation
-47.95,Grocery shopping at Whole Foods,2025-01-11,1,Food & Dining
-44.5,Takeout from Subway - Fee,2024-02-20,1,Food & Dining
-22.066,Lyft to office,2025-06-02,2,Transportation
-896.99,Target - electronics,2024-01-18,3,Shopping
-4.99,Takeout from Taco Bell,2024-02-13,1,Food & Dining
-14.184049092142306,Uber ride to office,2025-02-15,2,Transportation
-139.39854507841622,Spotify Premium,2023-12-03,4,Entertainment
-895.99,Best Buy - clothing,2024-02-03,3,Shopping
-63.374726824002735,Lyft to hospital,2024-01-05,2,Transportation
-187.95818374212627,Netflix subscription,2024-07-15,4,Entertainment
7436.95791373444,Freelance payment - Client A,2025-09-05,8,Income
-79.0,Takeout from Taco Bell,2025-04-04,1,Food & Dining
6447.23036425904,Bonus payment,2023-10-31,8,Income
-417.35138343784024,Prescription - prescription,2024-05-24,6,Healthcare
-47.99,Walmart - books,2023-12-16,3,Shopping
-13.322,Parking at mall,2024-05-09,2,Transportation
-11.281,Gas at BP,2024-04-03,2,Transportation
-230.3041922423978,Online order from Walmart,2023-10-07,3,Shopping
-23.495,Parking at downtown,2023-09-24,2,Transportation
-14.17590170707012,Gas at Exxon,2023-10-19,2,Transportation
-289.99,Walmart - home goods,2024-08-14,3,Shopping
-46.71863524210707,Gas at Shell,2025-05-25,2,Transportation
-76.0,Dinner at Subway,2025-06-18,1,Food & Dining
5820.600455828945,Investment dividend,2025-09-18,8,Income
-292.5225110667763,Streaming service - Prime Video,2024-06-03,4,Entertainment
-32.86479953729646,Metro card reload,2023-10-23,2,Transportation
-43.99,Dinner at Domino's,2025-08-28,1,Food & Dining
-590.99,Walmart - toys,2024-06-04,3,Shopping
-147.99,Amazon purchase - electronics,2025-07-04,3,Shopping
-241.9015483891271,Spotify Premium,2024-02-29,4,Entertainment
-25.99,Takeout from Pizza Hut,2024-03-17,1,Food & Dining
-1244,Phone bill - Verizon,2025-08-31,5,Bills & Utilities
-92.87194664418963,Video game - Call of Duty,2024-09-08,4,Entertainment
-2329,Internet service - Comcast,2025-09-19,5,Bills & Utilities
-638,Internet service - AT&T,2025-06-11,5,Bills & Utilities
-1539,Insurance payment - health - Store 93,2024-01-27,5,Bills & Utilities
5096.251110999042,Refund - Amazon,2023-11-29,8,Income
-82.11086916297954,Video game - Call of Duty,2024-09-18,4,Entertainment
-709,Insurance payment - home,2025-09-20,5,Bills & Utilities
-12.5,Dinner at Panera - Purchase 994,2025-04-25,,
-42.95,Takeout from Panera,2023-12-26,1,Food & Dining
-62.49,Postmates delivery,2024-10-05,1,Food & Dining
-899.99,Online order from Home Depot,2024-12-26,3,Shopping
5945.802954375911,Bonus payment,2024-02-19,8,Income
-32.5,Grocery shopping at Trader Joe's,2025-08-24,1,Food & Dining
-3280.495224175381,Rental car - Budget,2025-07-07,7,Travel
-2474.5309625140753,Rental car - Avis,2025-06-01,7,Travel
-41.0,Dinner at Subway,2024-04-14,1,Food & Dining
-66.90632861679855,Metro card reload,2024-08-13,2,Transportation
-8.49,Grocery shopping at Trader Joe's,2024-06-13,1,Food & Dining
-34.49,Dinner at Panera,2025-01-29,1,Food & Dining
-50.0,Breakfast at Coffee Bean,2024-11-14,1,Food & Dining
-39.66649796573165,Toll road payment,2024-05-02,2,Transportation
-5.592812561952671,Parking at hospital,2024-07-05,2,Transportation
6738.52462530476,Bonus payment,2024-09-21,8,Income
-53.95,Lunch at Taco Bell,2024-07-06,1,Food & Dining
-273,Internet service - Verizon,2025-03-02,5,Bills & Utilities
5388.040317170653,Bonus payment,2024-05-22,8,Income
-147.03810783165198,Amazon purchase - clothing,2024-11-29,3,Shopping
-105.27411287422483,Video game - Call of Duty,2024-11-08,4,Entertainment
-4.5,Postmates delivery,2023-11-03,1,Food & Dining
-55.95,Coffee at Peet's Coffee,2024-12-12,1,Food & Dining
-50.49,Dinner at Domino's,2024-04-21,1,Food & Dining
-36.48485739410637,Metro card reload,2024-01-28,2,Transportation
-890.2306968614108,Hotel booking - Seattle - LLC,2024-09-18,7,Travel
-73.5138289025843,Parking at hospital,2025-04-15,2,Transportation
-1891,Electric bill - May,2025-09-18,5,Bills & Utilities
-581.2008846810521,Eye exam,2025-03-08,6,Healthcare
-50.5,Takeout from Domino's,2025-03-16,1,Food & Dining
-1995,Insurance payment - health,2024-08-27,5,Bills & Utilities
-74.99,Takeout from Pizza Hut,2024-12-08,1,Food & Dining
-1608,Electric bill - February,2025-09-18,5,Bills & Utilities
-201.61547133978232,Movie tickets at Regal,2024-07-21,4,Entertainment
-20.0,Breakfast at Coffee Bean,2024-02-04,1,Food & Dining
-43.5,DoorDash delivery,2024-05-07,10,Miscellaneous
-284.99,Online order from Amazon,2024-05-25,3,Shopping
-5.49,Coffee at Peet's Coffee,2025-01-28,1,Food & Dining
-699.1127370692675,Doctor visit - general,2025-04-01,6,Healthcare
-25.980028046039838,Lyft to downtown,2023-10-20,2,Transportation
-489.99,Target - toys,2023-09-24,3,Shopping
-72.59033898427437,Gas at Chevron,2024-07-18,2,Transportation
7115.264742265429,Refund - Target - Credit,2024-12-03,8,Income
-33.767200311963606,Gas at BP,2024-12-03,2,Transportation
-402.45321358561085,Amazon purchase - electronics,2024-08-26,3,Shopping
-403.3131155638554,Amazon purchase - clothing,2024-03-18,3,Shopping
-37.13046059649097,Target - toys,2023-11-22,3,Shopping
-59.99,Coffee at Dunkin',2024-03-09,1,Food & Dining
6987.644917565674,Bonus payment,2025-02-20,8,Income
6778.103253985064,Refund - Target,2023-12-25,8,Income
713.3055963098844,Freelance payment - Client B,2024-08-09,8,Income
1272.6424592265473,Refund - Amazon,2023-10-20,8,Income
-54.99,Lunch at Pizza Hut,2023-12-10,1,Food & Dining
-56,Insurance payment - life,2024-01-27,5,Bills & Utilities
-688.99,Target - clothing,2024-11-07,3,Shopping
-1088,Insurance payment - life,2025-09-18,5,Bills & Utilities
-16.548373027205855,Gas at Circle K,2025-06-05,2,Transportation
1322.3076317222467,Bonus payment,2025-01-02,8,Income
-171.99,Target - clothing,2024-11-18,3,Shopping
-602.1050945706587,Flight tickets - Delta,2024-07-21,7,Travel
-14.594428852019192,Streaming service - Hulu,2024-08-23,4,Entertainment
-2528.20807971152,Hotel booking - New York,2025-04-14,7,Travel
-68.5,Snacks at 7-Eleven,2025-09-04,1,Food & Dining
-690.99,Amazon purchase - electronics,2024-12-26,3,Shopping
-28.11027052116041,Netflix subscription,2024-03-04,4,Entertainment
-65.33236172969953,Spotify Premium,2024-09-13,4,Entertainment
-51.783,Gas at Shell,2024-09-25,2,Transportation
-147.63340677521927,Eye exam - Transaction 651,2023-10-09,6,Healthcare
-853.5428967607057,Online order from Home Depot - Branch 33,2024-05-04,3,Shopping
-620.99,Walmart - toys,2024-06-27,3,Shopping
-1269,Phone bill - AT&T,2025-06-11,5,Bills & Utilities
-558.99,Amazon purchase - electronics - -558.99,2024-08-17,3,Shopping
-324.94820405429226,Pharmacy - vitamins,2024-03-19,6,Healthcare
-5.49,Takeout from McDonald's,2025-03-03,1,Food & Dining
-563.6374366777997,Prescription - vitamins,2024-02-08,6,Healthcare
-8.0,Dinner at Taco Bell,2023-10-19,1,Food & Dining
-3275.5865795461896,Airbnb - New York,2024-11-16,,
-674.3160465191929,Walmart - books,2025-09-10,3,Shopping
-211,Electric bill - March,2024-10-19,5,Bills & Utilities
-75.64906186621985,Parking at mall,2024-02-20,2,Transportation
-573.8367165649086,Best Buy - clothing,2025-08-06,3,Shopping
-14.891508794374824,Toll road payment,2024-10-16,2,Transportation
-205,Insurance payment - health,2024-12-27,5,Bills & Utilities
-51.5,Lunch at Pizza Hut,2024-02-16,1,Food & Dining
-216.99,Walmart - books,2024-05-13,3,Shopping
-724.4836532563419,Dental cleaning,2025-07-28,6,Healthcare
-30.141248839410974,Toll road payment,2024-09-11,2,Transportation
-34.99,Snacks at BP,2024-08-14,1,Food & Dining
-12.99,DoorDash delivery,2025-07-03,1,Food & Dining
-42.289,Gas at Exxon,2024-01-30,2,Transportation
-1462,Insurance payment - auto,2024-03-29,,
-822.99,Amazon purchase - clothing,2025-04-05,3,Shopping
3155.3268082270956,Investment dividend,2025-07-28,8,Income
-262,Phone bill - Verizon,2025-09-19,5,Bills & Utilities
-57.04924664305332,Movie tickets at Cinemark - -57.04924664305332,2024-07-24,4,Entertainment
-58.12135990352914,Metro card reload,2025-08-25,2,Transportation
-705.9170152068268,Walmart - clothing,2023-12-20,3,Shopping
-9.49,Dinner at Domino's,2024-03-30,1,Food & Dining
-2452.9935353374126,Hotel booking - Los Angeles,2025-09-08,7,Travel
-73.95,Coffee at Peet's Coffee,2025-04-11,1,Food & Dining
